Name,Surname,Date birth,Unit,Class,Sex,Race,Citizenship,Married,Children,Salary per day,Territory,Occupation,Pets,Food
Lyra,Soulreaver,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,$2
Eris,Boneveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,$2
Zorin,Ghostchill,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,$2
Kaida,Shadowwhisper,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,$2
Thoran,Darkgrasp,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,$2
Elara,Plagueveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,$2
Grithar,Soulplague,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,$2
Nyx,Bonefire,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,$2
Valen,Ghostshade,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,$2
Vesper,Darkshadow,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,$2
Marthas,Soulmourn,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,$2
Dravin,Plagueshadow,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Zephra,Nightmourn,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Liora,Ghostveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Raithor,Shadowveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Kaelin,Darkwhisper,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Thalor,Soulfire,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Meris,Bonechill,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Vorn,Plagueveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Nyxara,Darkmourn,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Zarek,Ghostchill,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Draven,Shadowfire,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Arin,Soulwhisper,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Kira,Boneveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Freya,Nightveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Varek,Plagueveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Thorne,Darkveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Maris,Ghostfire,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Zephyr,Soulgrasp,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Nyra,Shadowveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Elowen,Darkfrost,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Rythor,Bonefire,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Kael,Plagueshadow,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Liora,Ghostveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Thalira,Nightshadow,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Orin,Darkveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Malven,Soulfire,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Vesper,Bonechill,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Kaida,Ghostshade,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Nyxara,Shadowveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Zorin,Darkmourn,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Thoran,Plagueveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Marthas,Soulwhisper,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Varek,Boneveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Zephra,Ghostchill,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Elara,Darkfire,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Liora,Shadowmourn,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Grimma,Plagueveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Rythor,Soulfire,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Kaelin,Bonefire,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Vorn,Darkveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Thorne,Ghostshade,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Dravin,Nightveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Zephyr,Plaguewhisper,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Nyra,Soulmourn,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Vesper,Shadowveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Kaida,Darkfire,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Maris,Ghostveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Liora,Bonechill,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Elowen,Soulgrasp,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Arion,Nightmourn,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Thalira,Plagueveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Vorn,Shadowmourn,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Zephra,Darkveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Draven,Ghostchill,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Freya,Soulreaver,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Kael,Bonefire,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Marthas,Shadowveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Nyx,Darkmourn,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Grimma,Plaguefire,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Zarek,Soulveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Liora,Nightshadow,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Varek,Darkwhisper,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Thorne,Ghostfire,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Nyra,Shadowplague,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Elara,Boneveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Vesper,Soulmourn,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Maris,Darkveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Draven,Plagueshadow,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Kaelin,Ghostveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Thalor,Nightmourn,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Zephyr,Shadowveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Grimma,Soulfire,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Vorn,Bonefire,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Nyxara,Darkmourn,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Kaida,Ghostshade,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Vesper,Plagueveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Thoran,Shadowwhisper,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Liora,Darkveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Elowen,Soulmourn,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Zephra,Bonefire,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Arion,Nightveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Thorne,Ghostchill,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Varek,Shadowplague,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Dravin,Darkfire,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Kael,Plagueveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Grimma,Soulwhisper,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Vesper,Boneveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Marthas,Ghostshadow,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Liora,Shadowveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Zephyr,Darkmourn,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Nyra,Soulfire,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Thalira,Plagueshadow,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Vorn,Darkveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Draven,Ghostveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Kaida,Nightmourn,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Grimma,Soulmourn,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Elara,Shadowfire,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Varek,Plagueveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Maris,Bonechill,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Thorne,Darkwhisper,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Liora,Ghostshade,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Zephra,Soulfire,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Nyx,Shadowveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Arion,Darkveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Kaelin,Plaguegrasp,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Grimma,Bonefire,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Vesper,Soulwhisper,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Elowen,Nightveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Zephyr,Ghostfire,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Maris,Shadowmourn,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Draven,Darkmourn,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Nyra,Plagueshadow,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Liora,Ghostveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Thorne,Soulmourn,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Varek,Shadowveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Grimma,Darkplague,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Kaida,Bonechill,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Zephra,Nightveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Marthas,Ghostshade,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Arion,Darkfire,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Liora,Soulfire,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Draven,Plagueveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Vesper,Shadowveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Thorne,Ghostfire,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Kaelin,Nightmourn,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Grimma,Darkveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Elara,Soulmourn,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Varek,Bonefire,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Zephyr,Plagueveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Nyra,Ghostveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Maris,Shadowmourn,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Arion,Darkplague,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Kaida,Soulfire,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Grimma,Nightveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Army,0,2.00
Liora,Ghostshade,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Thorne,Plaguefire,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Vesper,Boneveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Border,0,2.00
Nyx,Darkveil,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Zephra,Ghostchill,1899-12-30,Ghoul,Melee,Body,Undead,Northrend,No,0,2.00,Northrend,Police,0,2.00
Elowen,Soulwhisper,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Army,0,3.00
Marthas,Shadowveil,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Police,0,3.00
Draven,Darkfire,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Police,0,3.00
Varek,Plagueveil,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Border,0,3.00
Kaelin,Bonefire,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Police,0,3.00
Grimma,Soulgrasp,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Police,0,3.00
Liora,Nightmourn,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Police,0,3.00
Zephyr,Ghostshadow,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Police,0,3.00
Arion,Plagueveil,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Army,0,3.00
Vesper,Shadowfire,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Police,0,3.00
Thorne,Darkveil,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Border,0,3.00
Draven,Soulwhisper,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Border,0,3.00
Nyra,Bonefire,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Border,0,3.00
Kaida,Ghostveil,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Border,0,3.00
Maris,Darkmourn,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Army,0,3.00
Liora,Plagueshadow,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Police,0,3.00
Grimma,Nightveil,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Police,0,3.00
Zephra,Shadowveil,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Police,0,3.00
Varek,Soulfire,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Border,0,3.00
Arion,Ghostchill,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Army,0,3.00
Draven,Plagueveil,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Police,0,3.00
Nyx,Darkveil,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Border,0,3.00
Liora,Shadowmourn,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Border,0,3.00
Maris,Bonefire,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Police,0,3.00
Grimma,Soulgrasp,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Army,0,3.00
Vesper,Ghostveil,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Army,0,3.00
Thorne,Plagueveil,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Army,0,3.00
Zephyr,Nightveil,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Police,0,3.00
Kaida,Darkmourn,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Police,0,3.00
Zyra,Darkflame,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Army,0,3.00
Kaldor,Ghostshadow,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Army,0,3.00
Elira,Soulwraith,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Police,0,3.00
Thorne,Bonewhisper,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Police,0,3.00
Vex,Nightreaver,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Border,0,3.00
Malvin,Shadowbone,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Army,0,3.00
Nyx,Deathchill,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Police,0,3.00
Valen,Plaguebloom,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Police,0,3.00
Arin,Darkveil,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Border,0,3.00
Kaelor,Ghostbloom,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Army,0,3.00
Thalira,Soulchill,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Police,0,3.00
Nyra,Boneveil,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Army,0,3.00
Zephyr,Nightshade,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Police,0,3.00
Grimar,Shadowveil,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Border,0,3.00
Maelis,Deathshade,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Army,0,3.00
Orin,Plaguewhisper,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Border,0,3.00
Zarek,Darkshadow,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Police,0,3.00
Elowen,Ghostfrost,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Border,0,3.00
Thalan,Soulmourn,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Police,0,3.00
Vorn,Bonefrost,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Police,0,3.00
Vesper,Nightplague,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Army,0,3.00
Kaida,Shadowplague,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Border,0,3.00
Freya,Deathveil,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Army,0,3.00
Rythor,Plaguebone,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Army,0,3.00
Thalira,Darkveil,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Police,0,3.00
Malvin,Ghostshadow,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Police,0,3.00
Nyx,Soulplague,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Border,0,3.00
Valen,Boneveil,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Border,0,3.00
Arion,Nightfrost,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Army,0,3.00
Kira,Shadowveil,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Border,0,3.00
Thorne,Deathchill,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Border,0,3.00
Zephyr,Plagueveil,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Border,0,3.00
Grimma,Darkshade,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Border,0,3.00
Maris,Ghostbone,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Border,0,3.00
Vesper,Soulshadow,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Army,0,3.00
Kael,Boneveil,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Police,0,3.00
Nyra,Nightveil,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Army,0,3.00
Elara,Shadowveil,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Border,0,3.00
Thalor,Deathveil,1899-12-30,Crypt Fiend,Ranged,Body,Undead,Northrend,No,0,3.00,Northrend,Army,0,3.00
